"Nachname","Vorname","Stimmen","BFS-Nr.","Gemeindenamen","Bisher","Gewählt","Wahlkreis-Nr.","Wahlkreis","Kandidaten-Nr."
"Seifeddini","Nalan","23","87","Hüttikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","90","88","Neerach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","69","89","Niederglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","164","90","Niederhasli","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","74","91","Niederweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","113","92","Oberglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","42","93","Oberweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","112","94","Otelfingen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","27","95","Regensberg","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","262","96","Regensdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","104","97","Rümlang","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","20","98","Schleinikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","56","99","Schöfflisdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","34","100","Stadel","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","83","101","Steinmaur","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seifeddini","Nalan","16","102","Weiach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_407"
"Seiler Brühwiler","Therese","4","241","Aesch","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_706"
"Seiler Brühwiler","Therese","15","242","Birmensdorf","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_706"
"Seiler Brühwiler","Therese","117","243","Dietikon","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_706"
"Seiler Brühwiler","Therese","11","244","Geroldswil","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_706"
"Seiler Brühwiler","Therese","33","245","Oberengstringen","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_706"
"Seiler Brühwiler","Therese","6","246","Oetwil an der Limmat","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_706"
"Seiler Brühwiler","Therese","64","247","Schlieren","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_706"
"Seiler Brühwiler","Therese","12","248","Uitikon","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_706"
"Seiler Brühwiler","Therese","10","249","Unterengstringen","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_706"
"Seiler Brühwiler","Therese","94","250","Urdorf","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_706"
"Seiler Brühwiler","Therese","13","251","Weiningen","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_706"
"Seiterle-Weiss","Beatrice","399","191","Dübendorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_310"
"Seiterle-Weiss","Beatrice","334","192","Egg","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_310"
"Seiterle-Weiss","Beatrice","351","193","Fällanden","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_310"
"Seiterle-Weiss","Beatrice","185","194","Greifensee","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_310"
"Seiterle-Weiss","Beatrice","549","195","Maur","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_310"
"Seiterle-Weiss","Beatrice","121","196","Mönchaltorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_310"
"Seiterle-Weiss","Beatrice","137","197","Schwerzenbach","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_310"
"Seiterle-Weiss","Beatrice","862","198","Uster","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_310"
"Seiterle-Weiss","Beatrice","343","199","Volketswil","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_310"
"Seiterle-Weiss","Beatrice","201","200","Wangen-Brüttisellen","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_310"
"Seitz","Riccardo","452","50261","Zürich, Kreis 7+8","0","0","5","KR 2019 - Wahlkreis V, Stadt Zürich 7+8","5_605"
"Selimi","Albane","443","191","Dübendorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_307"
"Selimi","Albane","329","192","Egg","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_307"
"Selimi","Albane","298","193","Fällanden","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_307"
"Selimi","Albane","179","194","Greifensee","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_307"
"Selimi","Albane","553","195","Maur","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_307"
"Selimi","Albane","123","196","Mönchaltorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_307"
"Selimi","Albane","134","197","Schwerzenbach","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_307"
"Selimi","Albane","848","198","Uster","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_307"
"Selimi","Albane","364","199","Volketswil","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_307"
"Selimi","Albane","210","200","Wangen-Brüttisellen","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_307"
"Senn","Doris","1005","20261","Zürich, Kreis 3","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_806"
"Senn","Doris","452","60261","Zürich, Kreis 9","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_806"
"Senn","Mario","930","131","Adliswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_304"
"Senn","Mario","673","135","Kilchberg","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_304"
"Senn","Mario","328","136","Langnau am Albis","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_304"
"Senn","Mario","325","137","Oberrieden","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_304"
"Senn","Mario","481","138","Richterswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_304"
"Senn","Mario","383","139","Rüschlikon","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_304"
"Senn","Mario","858","141","Thalwil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_304"
"Senn","Mario","974","293","Wädenswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_304"
"Senn","Mario","908","295","Horgen","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_304"
"Señorán","Maria del Carmen","1039","10261","Zürich, Kreis 1+2","0","0","1","KR 2019 - Wahlkreis I, Stadt Zürich 1+2","1_102"
"Sidler","Fabio","77","30261","Zürich, Kreis 4+5","0","0","3","KR 2019 - Wahlkreis III, Stadt Zürich 4+5","3_701"
"Sidler","Beatrice","1356","80261","Zürich, Kreis 11","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_412"
"Sidler","Beatrice","345","90261","Zürich, Kreis 12","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_412"
"Siegenthaler","Roland","131","151","Erlenbach","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_508"
"Siegenthaler","Roland","115","152","Herrliberg","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_508"
"Siegenthaler","Roland","185","153","Hombrechtikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_508"
"Siegenthaler","Roland","231","154","Küsnacht","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_508"
"Siegenthaler","Roland","293","155","Männedorf","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_508"
"Siegenthaler","Roland","371","156","Meilen","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_508"
"Siegenthaler","Roland","45","157","Oetwil am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_508"
"Siegenthaler","Roland","323","158","Stäfa","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_508"
"Siegenthaler","Roland","112","159","Uetikon am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_508"
"Siegenthaler","Roland","83","160","Zumikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_508"
"Siegenthaler","Roland","175","161","Zollikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_508"
"Siegrist","Nicola","2435","40261","Zürich, Kreis 6","0","1","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_203"
"Siegrist","Nicola","2899","70261","Zürich, Kreis 10","0","1","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_203"
"Siegrist","Reto","27","241","Aesch","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_610"
"Siegrist","Reto","68","242","Birmensdorf","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_610"
"Siegrist","Reto","360","243","Dietikon","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_610"
"Siegrist","Reto","52","244","Geroldswil","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_610"
"Siegrist","Reto","32","245","Oberengstringen","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_610"
"Siegrist","Reto","10","246","Oetwil an der Limmat","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_610"
"Siegrist","Reto","98","247","Schlieren","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_610"
"Siegrist","Reto","51","248","Uitikon","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_610"
"Siegrist","Reto","25","249","Unterengstringen","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_610"
"Siegrist","Reto","98","250","Urdorf","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_610"
"Siegrist","Reto","31","251","Weiningen","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_610"
"Siev","Ronny","1213","40261","Zürich, Kreis 6","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_405"
"Siev","Ronny","1216","70261","Zürich, Kreis 10","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_405"
"Simone","Annamarie","180","191","Dübendorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_613"
"Simone","Annamarie","62","192","Egg","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_613"
"Simone","Annamarie","46","193","Fällanden","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_613"
"Simone","Annamarie","66","194","Greifensee","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_613"
"Simone","Annamarie","80","195","Maur","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_613"
"Simone","Annamarie","12","196","Mönchaltorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_613"
"Simone","Annamarie","30","197","Schwerzenbach","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_613"
"Simone","Annamarie","172","198","Uster","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_613"
"Simone","Annamarie","269","199","Volketswil","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_613"
"Simone","Annamarie","33","200","Wangen-Brüttisellen","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_613"
"Sinovcic","Dubravko (Dubi)","1055","10261","Zürich, Kreis 1+2","0","0","1","KR 2019 - Wahlkreis I, Stadt Zürich 1+2","1_103"
"Slavik","Eva","1615","10230","Winterthur Altstadt","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_206"
"Slavik","Eva","1005","20230","Winterthur O'Winterthur","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_206"
"Slavik","Eva","763","30230","Winterthur Seen","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_206"
"Slavik","Eva","436","40230","Winterthur Töss","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_206"
"Slavik","Eva","680","50230","Winterthur Veltheim","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_206"
"Slavik","Eva","697","60230","Winterthur Wülflingen","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_206"
"Slavik","Eva","712","70230","Winterthur Mattenbach","0","0","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_206"
"Slemenjak","Adrian","7","211","Altikon","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","12","213","Brütten","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","12","214","Dägerlen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","4","215","Dättlikon","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","14","216","Dinhard","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","10","218","Ellikon a.d.Thur","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","25","219","Elsau","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","7","220","Hagenbuch","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","15","221","Hettlingen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","51","223","Neftenbach","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","13","224","Pfungen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","6","225","Rickenbach","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","18","226","Schlatt","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","51","227","Seuzach","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","32","228","Turbenthal","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","37","231","Zell","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","25","294","Elgg","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Slemenjak","Adrian","28","298","Wiesendangen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_1003"
"Sobernheim","Sven","1515","80261","Zürich, Kreis 11","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_405"
"Sobernheim","Sven","363","90261","Zürich, Kreis 12","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_405"
"Solinas","Daniel","70","191","Dübendorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_803"
"Solinas","Daniel","31","192","Egg","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_803"
"Solinas","Daniel","38","193","Fällanden","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_803"
"Solinas","Daniel","20","194","Greifensee","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_803"
"Solinas","Daniel","31","195","Maur","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_803"
"Solinas","Daniel","13","196","Mönchaltorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_803"
"Solinas","Daniel","16","197","Schwerzenbach","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_803"
"Solinas","Daniel","177","198","Uster","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_803"
"Solinas","Daniel","25","199","Volketswil","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_803"
"Solinas","Daniel","8","200","Wangen-Brüttisellen","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_803"
"Sommer","Marion","1958","20261","Zürich, Kreis 3","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_504"
"Sommer","Marion","1332","60261","Zürich, Kreis 9","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_504"
"Sommer","Daniel","136","1","Aeugst am Albis","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","813","2","Affoltern am Albis","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","206","3","Bonstetten","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","181","4","Hausen am Albis","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","186","5","Hedingen","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","64","6","Kappel am Albis","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","83","7","Knonau","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","27","8","Maschwanden","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","271","9","Mettmenstetten","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","176","10","Obfelden","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","147","11","Ottenbach","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","177","12","Rifferswil","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","59","13","Stallikon","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Daniel","132","14","Wettswil am Albis","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_701"
"Sommer","Sigrun (Sigi)","74","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","259","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","470","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","189","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","147","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","141","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","57","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","101","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","41","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","35","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","24","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","423","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","27","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","72","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","24","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","264","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","154","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","63","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","342","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","18","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","43","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommer","Sigrun (Sigi)","66","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_218"
"Sommerauer Nägelin","Beatrice","112","1","Aeugst am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","460","2","Affoltern am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","256","3","Bonstetten","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","272","4","Hausen am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","187","5","Hedingen","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","73","6","Kappel am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","94","7","Knonau","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","45","8","Maschwanden","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","274","9","Mettmenstetten","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","237","10","Obfelden","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","153","11","Ottenbach","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","68","12","Rifferswil","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","184","13","Stallikon","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sommerauer Nägelin","Beatrice","262","14","Wettswil am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_106"
"Sonderegger","Priska","1023","191","Dübendorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_108"
"Sonderegger","Priska","534","192","Egg","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_108"
"Sonderegger","Priska","328","193","Fällanden","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_108"
"Sonderegger","Priska","238","194","Greifensee","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_108"
"Sonderegger","Priska","649","195","Maur","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_108"
"Sonderegger","Priska","236","196","Mönchaltorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_108"
"Sonderegger","Priska","205","197","Schwerzenbach","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_108"
"Sonderegger","Priska","1475","198","Uster","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_108"
"Sonderegger","Priska","1040","199","Volketswil","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_108"
"Sonderegger","Priska","348","200","Wangen-Brüttisellen","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_108"
"Sos","Michelle","1111","40261","Zürich, Kreis 6","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_309"
"Sos","Michelle","1133","70261","Zürich, Kreis 10","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_309"
"Sousa","Geraldo","13","81","Bachs","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","13","82","Boppelsen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","42","83","Buchs","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","14","84","Dällikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","9","85","Dänikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","40","86","Dielsdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","3","87","Hüttikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","29","88","Neerach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","34","89","Niederglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","64","90","Niederhasli","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","24","91","Niederweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","46","92","Oberglatt","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","18","93","Oberweningen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","14","94","Otelfingen","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","6","95","Regensberg","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","35","96","Regensdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","61","97","Rümlang","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","4","98","Schleinikon","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","27","99","Schöfflisdorf","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","25","100","Stadel","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","66","101","Steinmaur","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Sousa","Geraldo","4","102","Weiach","0","0","18","KR 2019 - Wahlkreis XVIII, Dielsdorf","18_1005"
"Spahn","Samuel","21","241","Aesch","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_509"
"Spahn","Samuel","82","242","Birmensdorf","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_509"
"Spahn","Samuel","215","243","Dietikon","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_509"
"Spahn","Samuel","23","244","Geroldswil","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_509"
"Spahn","Samuel","60","245","Oberengstringen","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_509"
"Spahn","Samuel","16","246","Oetwil an der Limmat","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_509"
"Spahn","Samuel","111","247","Schlieren","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_509"
"Spahn","Samuel","53","248","Uitikon","0","0","7","KR 2019 - Wahlkreis VII, Dietikon","7_509"
