"spatialunit_ontology","spatialunit_hist_id","spatialunit_current_id","spatialunit_name_de","spatialunit_name_fr","spatialunit_name_it","spatialunit_name_en","valid_from","valid_until","canton_hist_id","district_hist_id"
"A.ADM3",13641,981,"Niederbipp","Niederbipp","Niederbipp","Niederbipp","01.01.1979","31.12.1993",2,10221
"A.ADM3",13642,982,"Niederönz","Niederönz","Niederönz","Niederönz","01.01.1979","31.12.1993",2,10221
"A.ADM3",13643,983,"Oberbipp","Oberbipp","Oberbipp","Oberbipp","01.01.1979","31.12.1993",2,10221
"A.ADM3",13644,984,"Oberönz","Oberönz","Oberönz","Oberönz","01.01.1979","31.12.1993",2,10221
"A.ADM3",13645,985,"Ochlenberg","Ochlenberg","Ochlenberg","Ochlenberg","01.01.1979","31.12.1993",2,10221
"A.ADM3",13646,986,"Röthenbach bei Herzogenbuchsee","Röthenbach bei Herzogenbuchsee","Röthenbach bei Herzogenbuchsee","Röthenbach bei Herzogenbuchsee","01.01.1979","31.12.1993",2,10221
"A.ADM3",13647,987,"Rumisberg","Rumisberg","Rumisberg","Rumisberg","01.01.1979","31.12.1993",2,10221
"A.ADM3",13648,988,"Seeberg","Seeberg","Seeberg","Seeberg","01.01.1979","31.12.1993",2,10221
"A.ADM3",13649,989,"Thörigen","Thörigen","Thörigen","Thörigen","01.01.1979","31.12.1993",2,10221
"A.ADM3",13650,990,"Walliswil bei Niederbipp","Walliswil bei Niederbipp","Walliswil bei Niederbipp","Walliswil bei Niederbipp","01.01.1979","31.12.1993",2,10221
"A.ADM3",13651,991,"Walliswil bei Wangen","Walliswil bei Wangen","Walliswil bei Wangen","Walliswil bei Wangen","01.01.1979","31.12.1993",2,10221
"A.ADM3",13652,992,"Wangen an der Aare","Wangen an der Aare","Wangen an der Aare","Wangen an der Aare","01.01.1979","31.12.1993",2,10221
"A.ADM3",13653,993,"Wangenried","Wangenried","Wangenried","Wangenried","01.01.1979","31.12.1993",2,10221
"A.ADM3",13654,994,"Wanzwil","Wanzwil","Wanzwil","Wanzwil","01.01.1979","31.12.1993",2,10221
"A.ADM3",13655,995,"Wiedlisbach","Wiedlisbach","Wiedlisbach","Wiedlisbach","01.01.1979","31.12.1993",2,10221
"A.ADM3",13656,996,"Wolfisberg","Wolfisberg","Wolfisberg","Wolfisberg","01.01.1979","31.12.1993",2,10221
"A.ADM3",13658,624,"Schlosswil","Schlosswil","Schlosswil","Schlosswil","01.01.1980","31.12.2009",2,10213
"A.ADM3",13659,629,"Oberhünigen","Oberhünigen","Oberhünigen","Oberhünigen","01.01.1980","31.12.2009",2,10213
"A.ADM3",13667,602,"Arni (BE)","Arni (BE)","Arni (BE)","Arni (BE)","01.01.1983","31.12.2009",2,10213
"A.ADM3",13671,352,"Bolligen","Bolligen","Bolligen","Bolligen","01.01.1983","31.12.2009",2,10071
"A.ADM3",13672,362,"Ittigen","Ittigen","Ittigen","Ittigen","01.01.1983","31.12.2009",2,10071
"A.ADM3",13673,363,"Ostermundigen","Ostermundigen","Ostermundigen","Ostermundigen","01.01.1983","31.12.2009",2,10071
"A.ADM3",13755,631,"Trimstein","Trimstein","Trimstein","Trimstein","01.01.1993","31.12.2009",2,10213
"A.ADM3",13756,630,"Allmendingen","Allmendingen","Allmendingen","Allmendingen","01.01.1993","31.12.2009",2,10213
"A.ADM3",13757,623,"Rubigen","Rubigen","Rubigen","Rubigen","01.01.1993","31.12.2009",2,10213
"A.ADM3",13852,661,"Clavaleyres","Clavaleyres","Clavaleyres","Clavaleyres","01.01.1994","31.12.2009",2,10239
"A.ADM3",13853,662,"Ferenbalm","Ferenbalm","Ferenbalm","Ferenbalm","01.01.1994","31.12.2009",2,10239
"A.ADM3",13854,663,"Frauenkappelen","Frauenkappelen","Frauenkappelen","Frauenkappelen","01.01.1994","31.12.2009",2,10239
"A.ADM3",13855,664,"Golaten","Golaten","Golaten","Golaten","01.01.1994","31.12.2009",2,10239
"A.ADM3",13856,665,"Gurbrü","Gurbrü","Gurbrü","Gurbrü","01.01.1994","31.12.2009",2,10239
"A.ADM3",13857,666,"Kriechenwil","Kriechenwil","Kriechenwil","Kriechenwil","01.01.1994","31.12.2009",2,10239
"A.ADM3",13858,667,"Laupen","Laupen","Laupen","Laupen","01.01.1994","31.12.2009",2,10239
"A.ADM3",13859,668,"Mühleberg","Mühleberg","Mühleberg","Mühleberg","01.01.1994","31.12.2009",2,10239
"A.ADM3",13860,669,"Münchenwiler","Münchenwiler","Münchenwiler","Münchenwiler","01.01.1994","31.12.2009",2,10239
"A.ADM3",13861,670,"Neuenegg","Neuenegg","Neuenegg","Neuenegg","01.01.1994","31.12.2009",2,10239
"A.ADM3",13862,671,"Wileroltigen","Wileroltigen","Wileroltigen","Wileroltigen","01.01.1994","31.12.2009",2,10239
"A.ADM3",13863,681,"Belprahon","Belprahon","Belprahon","Belprahon","01.01.1994","31.12.2009",2,10234
"A.ADM3",13864,682,"Bévilard","Bévilard","Bévilard","Bévilard","01.01.1994","31.12.2009",2,10234
"A.ADM3",13865,683,"Champoz","Champoz","Champoz","Champoz","01.01.1994","31.12.2009",2,10234
"A.ADM3",13866,684,"Châtelat","Châtelat","Châtelat","Châtelat","01.01.1994","31.12.2009",2,10234
"A.ADM3",13867,687,"Corcelles (BE)","Corcelles (BE)","Corcelles (BE)","Corcelles (BE)","01.01.1994","31.12.2009",2,10234
"A.ADM3",13868,690,"Court","Court","Court","Court","01.01.1994","31.12.2009",2,10234
"A.ADM3",13869,691,"Crémines","Crémines","Crémines","Crémines","01.01.1994","31.12.2009",2,10234
"A.ADM3",13870,692,"Eschert","Eschert","Eschert","Eschert","01.01.1994","31.12.2009",2,10234
"A.ADM3",13871,694,"Grandval","Grandval","Grandval","Grandval","01.01.1994","31.12.2009",2,10234
"A.ADM3",13872,696,"Loveresse","Loveresse","Loveresse","Loveresse","01.01.1994","31.12.2009",2,10234
"A.ADM3",13873,697,"Malleray","Malleray","Malleray","Malleray","01.01.1994","31.12.2009",2,10234
"A.ADM3",13874,699,"Monible","Monible","Monible","Monible","01.01.1994","31.12.2009",2,10234
"A.ADM3",13875,700,"Moutier","Moutier","Moutier","Moutier","01.01.1994","31.12.2009",2,10234
"A.ADM3",13876,701,"Perrefitte","Perrefitte","Perrefitte","Perrefitte","01.01.1994","31.12.2009",2,10234
"A.ADM3",13877,702,"Pontenet","Pontenet","Pontenet","Pontenet","01.01.1994","31.12.2009",2,10234
"A.ADM3",13878,703,"Reconvilier","Reconvilier","Reconvilier","Reconvilier","01.01.1994","31.12.2009",2,10234
"A.ADM3",13879,704,"Roches (BE)","Roches (BE)","Roches (BE)","Roches (BE)","01.01.1994","31.12.2009",2,10234
"A.ADM3",13880,706,"Saicourt","Saicourt","Saicourt","Saicourt","01.01.1994","31.12.2009",2,10234
"A.ADM3",13881,707,"Saules (BE)","Saules (BE)","Saules (BE)","Saules (BE)","01.01.1994","31.12.2009",2,10234
"A.ADM3",13882,708,"Schelten","Schelten","Schelten","Schelten","01.01.1994","31.12.2009",2,10234
"A.ADM3",13883,709,"Seehof","Seehof","Seehof","Seehof","01.01.1994","31.12.2009",2,10234
"A.ADM3",13884,710,"Sornetan","Sornetan","Sornetan","Sornetan","01.01.1994","31.12.2009",2,10234
"A.ADM3",13885,711,"Sorvilier","Sorvilier","Sorvilier","Sorvilier","01.01.1994","31.12.2009",2,10234
"A.ADM3",13886,712,"Souboz","Souboz","Souboz","Souboz","01.01.1994","31.12.2009",2,10234
"A.ADM3",13887,713,"Tavannes","Tavannes","Tavannes","Tavannes","01.01.1994","31.12.2009",2,10234
"A.ADM3",13888,714,"Vellerat","Vellerat","Vellerat","Vellerat","01.01.1994","30.06.1996",2,10234
"A.ADM3",13889,715,"Rebévelier","Rebévelier","Rebévelier","Rebévelier","01.01.1994","31.12.2009",2,10234
"A.ADM3",13890,721,"Diesse","Diesse","Diesse","Diesse","01.01.1994","31.12.2009",2,10241
"A.ADM3",13891,722,"Lamboing","Lamboing","Lamboing","Lamboing","01.01.1994","31.12.2009",2,10241
"A.ADM3",13892,723,"La Neuveville","La Neuveville","La Neuveville","La Neuveville","01.01.1994","31.12.2009",2,10241
"A.ADM3",13893,724,"Nods","Nods","Nods","Nods","01.01.1994","31.12.2009",2,10241
"A.ADM3",13894,725,"Prêles","Prêles","Prêles","Prêles","01.01.1994","31.12.2009",2,10241
"A.ADM3",13895,731,"Aegerten","Aegerten","Aegerten","Aegerten","01.01.1994","31.12.2009",2,10242
"A.ADM3",13896,732,"Bellmund","Bellmund","Bellmund","Bellmund","01.01.1994","31.12.2009",2,10242
"A.ADM3",13897,733,"Brügg","Brügg","Brügg","Brügg","01.01.1994","31.12.2009",2,10242
"A.ADM3",13898,734,"Bühl","Bühl","Bühl","Bühl","01.01.1994","31.12.2009",2,10242
"A.ADM3",13899,735,"Epsach","Epsach","Epsach","Epsach","01.01.1994","31.12.2009",2,10242
"A.ADM3",13900,736,"Hagneck","Hagneck","Hagneck","Hagneck","01.01.1994","31.12.2009",2,10242
"A.ADM3",13901,737,"Hermrigen","Hermrigen","Hermrigen","Hermrigen","01.01.1994","31.12.2009",2,10242
"A.ADM3",13902,738,"Jens","Jens","Jens","Jens","01.01.1994","31.12.2009",2,10242
"A.ADM3",13903,739,"Ipsach","Ipsach","Ipsach","Ipsach","01.01.1994","31.12.2009",2,10242
"A.ADM3",13904,740,"Ligerz","Ligerz","Ligerz","Ligerz","01.01.1994","31.12.2009",2,10242
"A.ADM3",13905,741,"Merzligen","Merzligen","Merzligen","Merzligen","01.01.1994","31.12.2009",2,10242
"A.ADM3",13906,742,"Mörigen","Mörigen","Mörigen","Mörigen","01.01.1994","31.12.2009",2,10242
"A.ADM3",13907,743,"Nidau","Nidau","Nidau","Nidau","01.01.1994","31.12.2009",2,10242
"A.ADM3",13908,744,"Orpund","Orpund","Orpund","Orpund","01.01.1994","31.12.2009",2,10242
"A.ADM3",13909,745,"Port","Port","Port","Port","01.01.1994","31.12.2009",2,10242
"A.ADM3",13910,746,"Safnern","Safnern","Safnern","Safnern","01.01.1994","31.12.2009",2,10242
"A.ADM3",13911,747,"Scheuren","Scheuren","Scheuren","Scheuren","01.01.1994","31.12.2009",2,10242
"A.ADM3",13912,748,"Schwadernau","Schwadernau","Schwadernau","Schwadernau","01.01.1994","31.12.2009",2,10242
"A.ADM3",13913,749,"Studen","Studen","Studen","Studen","01.01.1994","31.12.2006",2,10242
"A.ADM3",13914,750,"Sutz-Lattrigen","Sutz-Lattrigen","Sutz-Lattrigen","Sutz-Lattrigen","01.01.1994","31.12.2009",2,10242
"A.ADM3",13915,751,"Täuffelen","Täuffelen","Täuffelen","Täuffelen","01.01.1994","31.12.2009",2,10242
"A.ADM3",13916,752,"Tüscherz-Alfermée","Tüscherz-Alfermée","Tüscherz-Alfermée","Tüscherz-Alfermée","01.01.1994","31.12.2009",2,10242
"A.ADM3",13917,753,"Twann","Twann","Twann","Twann","01.01.1994","31.12.2009",2,10242
"A.ADM3",13918,754,"Walperswil","Walperswil","Walperswil","Walperswil","01.01.1994","31.12.2009",2,10242
"A.ADM3",13919,755,"Worben","Worben","Worben","Worben","01.01.1994","31.12.2009",2,10242
"A.ADM3",13920,761,"Därstetten","Därstetten","Därstetten","Därstetten","01.01.1994","31.12.2009",2,10235
"A.ADM3",13921,762,"Diemtigen","Diemtigen","Diemtigen","Diemtigen","01.01.1994","31.12.2009",2,10235
"A.ADM3",13922,763,"Erlenbach im Simmental","Erlenbach im Simmental","Erlenbach im Simmental","Erlenbach im Simmental","01.01.1994","31.12.2009",2,10235
"A.ADM3",13923,764,"Niederstocken","Niederstocken","Niederstocken","Niederstocken","01.01.1994","31.12.2009",2,10235
"A.ADM3",13924,765,"Oberstocken","Oberstocken","Oberstocken","Oberstocken","01.01.1994","31.12.2009",2,10235
"A.ADM3",13925,766,"Oberwil im Simmental","Oberwil im Simmental","Oberwil im Simmental","Oberwil im Simmental","01.01.1994","31.12.2009",2,10235
"A.ADM3",13926,767,"Reutigen","Reutigen","Reutigen","Reutigen","01.01.1994","31.12.2009",2,10235
"A.ADM3",13927,768,"Spiez","Spiez","Spiez","Spiez","01.01.1994","31.12.2009",2,10235
"A.ADM3",13928,769,"Wimmis","Wimmis","Wimmis","Wimmis","01.01.1994","31.12.2009",2,10235
"A.ADM3",13929,781,"Gadmen","Gadmen","Gadmen","Gadmen","01.01.1994","31.12.2009",2,10244
"A.ADM3",13930,782,"Guttannen","Guttannen","Guttannen","Guttannen","01.01.1994","31.12.2009",2,10244
"A.ADM3",13931,783,"Hasliberg","Hasliberg","Hasliberg","Hasliberg","01.01.1994","31.12.2009",2,10244
"A.ADM3",13932,784,"Innertkirchen","Innertkirchen","Innertkirchen","Innertkirchen","01.01.1994","31.12.2009",2,10244
"A.ADM3",13933,785,"Meiringen","Meiringen","Meiringen","Meiringen","01.01.1994","31.12.2009",2,10244
"A.ADM3",13934,786,"Schattenhalb","Schattenhalb","Schattenhalb","Schattenhalb","01.01.1994","31.12.2009",2,10244
"A.ADM3",13935,791,"Boltigen","Boltigen","Boltigen","Boltigen","01.01.1994","31.12.2009",2,10251
"A.ADM3",13936,792,"Lenk","Lenk","Lenk","Lenk","01.01.1994","31.12.2009",2,10251
"A.ADM3",13937,793,"St. Stephan","St. Stephan","St. Stephan","St. Stephan","01.01.1994","31.12.2009",2,10251
"A.ADM3",13938,794,"Zweisimmen","Zweisimmen","Zweisimmen","Zweisimmen","01.01.1994","31.12.2009",2,10251
"A.ADM3",13939,841,"Gsteig","Gsteig","Gsteig","Gsteig","01.01.1994","31.12.2009",2,10250
"A.ADM3",13940,842,"Lauenen","Lauenen","Lauenen","Lauenen","01.01.1994","31.12.2009",2,10250
"A.ADM3",13941,843,"Saanen","Saanen","Saanen","Saanen","01.01.1994","31.12.2009",2,10250
"A.ADM3",13942,851,"Albligen","Albligen","Albligen","Albligen","01.01.1994","31.12.2009",2,10249
"A.ADM3",13943,852,"Guggisberg","Guggisberg","Guggisberg","Guggisberg","01.01.1994","31.12.2009",2,10249
"A.ADM3",13944,853,"Rüschegg","Rüschegg","Rüschegg","Rüschegg","01.01.1994","31.12.2009",2,10249
"A.ADM3",13945,854,"Wahlern","Wahlern","Wahlern","Wahlern","01.01.1994","31.12.2009",2,10249
"A.ADM3",13946,861,"Belp","Belp","Belp","Belp","01.01.1994","31.12.2009",2,10248
"A.ADM3",13947,862,"Belpberg","Belpberg","Belpberg","Belpberg","01.01.1994","31.12.2009",2,10248
"A.ADM3",13948,863,"Burgistein","Burgistein","Burgistein","Burgistein","01.01.1994","31.12.2009",2,10248
"A.ADM3",13949,864,"Englisberg","Englisberg","Englisberg","Englisberg","01.01.1994","31.12.2003",2,10248
"A.ADM3",13950,865,"Gelterfingen","Gelterfingen","Gelterfingen","Gelterfingen","01.01.1994","31.12.2009",2,10248
"A.ADM3",13951,866,"Gerzensee","Gerzensee","Gerzensee","Gerzensee","01.01.1994","31.12.2009",2,10248
"A.ADM3",13952,867,"Gurzelen","Gurzelen","Gurzelen","Gurzelen","01.01.1994","31.12.2009",2,10248
"A.ADM3",13953,868,"Jaberg","Jaberg","Jaberg","Jaberg","01.01.1994","31.12.2009",2,10248
"A.ADM3",13954,869,"Kaufdorf","Kaufdorf","Kaufdorf","Kaufdorf","01.01.1994","31.12.2009",2,10248
"A.ADM3",13955,870,"Kehrsatz","Kehrsatz","Kehrsatz","Kehrsatz","01.01.1994","31.12.2009",2,10248
"A.ADM3",13956,871,"Kienersrüti","Kienersrüti","Kienersrüti","Kienersrüti","01.01.1994","31.12.2009",2,10248
"A.ADM3",13957,872,"Kirchdorf (BE)","Kirchdorf (BE)","Kirchdorf (BE)","Kirchdorf (BE)","01.01.1994","31.12.2009",2,10248
"A.ADM3",13958,873,"Kirchenthurnen","Kirchenthurnen","Kirchenthurnen","Kirchenthurnen","01.01.1994","31.12.2009",2,10248
"A.ADM3",13959,874,"Lohnstorf","Lohnstorf","Lohnstorf","Lohnstorf","01.01.1994","31.12.2009",2,10248
"A.ADM3",13960,875,"Mühledorf (BE)","Mühledorf (BE)","Mühledorf (BE)","Mühledorf (BE)","01.01.1994","31.12.2009",2,10248
"A.ADM3",13961,876,"Mühlethurnen","Mühlethurnen","Mühlethurnen","Mühlethurnen","01.01.1994","31.12.2009",2,10248
"A.ADM3",13962,877,"Niedermuhlern","Niedermuhlern","Niedermuhlern","Niedermuhlern","01.01.1994","31.12.2009",2,10248
"A.ADM3",13963,878,"Noflen","Noflen","Noflen","Noflen","01.01.1994","31.12.2009",2,10248
"A.ADM3",13964,879,"Riggisberg","Riggisberg","Riggisberg","Riggisberg","01.01.1994","31.12.2008",2,10248
"A.ADM3",13965,880,"Rüeggisberg","Rüeggisberg","Rüeggisberg","Rüeggisberg","01.01.1994","31.12.2009",2,10248
"A.ADM3",13966,881,"Rümligen","Rümligen","Rümligen","Rümligen","01.01.1994","31.12.2009",2,10248
"A.ADM3",13967,882,"Rüti bei Riggisberg","Rüti bei Riggisberg","Rüti bei Riggisberg","Rüti bei Riggisberg","01.01.1994","31.12.2008",2,10248
"A.ADM3",13968,883,"Seftigen","Seftigen","Seftigen","Seftigen","01.01.1994","31.12.2009",2,10248
"A.ADM3",13969,884,"Toffen","Toffen","Toffen","Toffen","01.01.1994","31.12.2009",2,10248
"A.ADM3",13970,885,"Uttigen","Uttigen","Uttigen","Uttigen","01.01.1994","31.12.2009",2,10248
"A.ADM3",13971,886,"Wattenwil","Wattenwil","Wattenwil","Wattenwil","01.01.1994","31.12.2009",2,10248
"A.ADM3",13972,887,"Zimmerwald","Zimmerwald","Zimmerwald","Zimmerwald","01.01.1994","31.12.2003",2,10248
"A.ADM3",13973,901,"Eggiwil","Eggiwil","Eggiwil","Eggiwil","01.01.1994","31.12.2009",2,10247
"A.ADM3",13974,902,"Langnau im Emmental","Langnau im Emmental","Langnau im Emmental","Langnau im Emmental","01.01.1994","31.12.2009",2,10247
"A.ADM3",13975,903,"Lauperswil","Lauperswil","Lauperswil","Lauperswil","01.01.1994","31.12.2009",2,10247
"A.ADM3",13976,904,"Röthenbach im Emmental","Röthenbach im Emmental","Röthenbach im Emmental","Röthenbach im Emmental","01.01.1994","31.12.2009",2,10247
"A.ADM3",13977,905,"Rüderswil","Rüderswil","Rüderswil","Rüderswil","01.01.1994","31.12.2009",2,10247
"A.ADM3",13978,906,"Schangnau","Schangnau","Schangnau","Schangnau","01.01.1994","31.12.2009",2,10247
"A.ADM3",13979,907,"Signau","Signau","Signau","Signau","01.01.1994","31.12.2009",2,10247
"A.ADM3",13980,908,"Trub","Trub","Trub","Trub","01.01.1994","31.12.2009",2,10247
"A.ADM3",13981,909,"Trubschachen","Trubschachen","Trubschachen","Trubschachen","01.01.1994","31.12.2009",2,10247
"A.ADM3",13982,921,"Amsoldingen","Amsoldingen","Amsoldingen","Amsoldingen","01.01.1994","31.12.2009",2,10246
"A.ADM3",13983,922,"Blumenstein","Blumenstein","Blumenstein","Blumenstein","01.01.1994","31.12.2009",2,10246
"A.ADM3",13984,923,"Buchholterberg","Buchholterberg","Buchholterberg","Buchholterberg","01.01.1994","31.12.2009",2,10246
"A.ADM3",13985,924,"Eriz","Eriz","Eriz","Eriz","01.01.1994","31.12.2009",2,10246
"A.ADM3",13986,925,"Fahrni","Fahrni","Fahrni","Fahrni","01.01.1994","31.12.2009",2,10246
"A.ADM3",13987,926,"Forst","Forst","Forst","Forst","01.01.1994","31.12.2006",2,10246
"A.ADM3",13988,927,"Heiligenschwendi","Heiligenschwendi","Heiligenschwendi","Heiligenschwendi","01.01.1994","31.12.2009",2,10246
"A.ADM3",13989,928,"Heimberg","Heimberg","Heimberg","Heimberg","01.01.1994","31.12.2009",2,10246
"A.ADM3",13990,929,"Hilterfingen","Hilterfingen","Hilterfingen","Hilterfingen","01.01.1994","31.12.2009",2,10246
"A.ADM3",13991,930,"Höfen","Höfen","Höfen","Höfen","01.01.1994","31.12.2009",2,10246
"A.ADM3",13992,931,"Homberg","Homberg","Homberg","Homberg","01.01.1994","31.12.2009",2,10246
"A.ADM3",13993,932,"Horrenbach-Buchen","Horrenbach-Buchen","Horrenbach-Buchen","Horrenbach-Buchen","01.01.1994","31.12.2009",2,10246
"A.ADM3",13994,933,"Längenbühl","Längenbühl","Längenbühl","Längenbühl","01.01.1994","31.12.2006",2,10246
"A.ADM3",13995,934,"Oberhofen am Thunersee","Oberhofen am Thunersee","Oberhofen am Thunersee","Oberhofen am Thunersee","01.01.1994","31.12.2009",2,10246
"A.ADM3",13996,935,"Oberlangenegg","Oberlangenegg","Oberlangenegg","Oberlangenegg","01.01.1994","31.12.2009",2,10246
"A.ADM3",13997,936,"Pohlern","Pohlern","Pohlern","Pohlern","01.01.1994","31.12.2009",2,10246
"A.ADM3",13998,937,"Schwendibach","Schwendibach","Schwendibach","Schwendibach","01.01.1994","31.12.2009",2,10246
"A.ADM3",13999,938,"Sigriswil","Sigriswil","Sigriswil","Sigriswil","01.01.1994","31.12.2009",2,10246
"A.ADM3",14000,939,"Steffisburg","Steffisburg","Steffisburg","Steffisburg","01.01.1994","31.12.2009",2,10246
"A.ADM3",14001,940,"Teuffenthal (BE)","Teuffenthal (BE)","Teuffenthal (BE)","Teuffenthal (BE)","01.01.1994","31.12.2009",2,10246
"A.ADM3",14002,941,"Thierachern","Thierachern","Thierachern","Thierachern","01.01.1994","31.12.2009",2,10246
"A.ADM3",14003,942,"Thun","Thun","Thun","Thun","01.01.1994","31.12.2009",2,10246
"A.ADM3",14004,943,"Uebeschi","Uebeschi","Uebeschi","Uebeschi","01.01.1994","31.12.2009",2,10246
"A.ADM3",14005,944,"Uetendorf","Uetendorf","Uetendorf","Uetendorf","01.01.1994","31.12.2009",2,10246
"A.ADM3",14006,945,"Unterlangenegg","Unterlangenegg","Unterlangenegg","Unterlangenegg","01.01.1994","31.12.2009",2,10246
"A.ADM3",14007,946,"Wachseldorn","Wachseldorn","Wachseldorn","Wachseldorn","01.01.1994","31.12.2009",2,10246
"A.ADM3",14008,947,"Zwieselberg","Zwieselberg","Zwieselberg","Zwieselberg","01.01.1994","31.12.2009",2,10246
"A.ADM3",14009,951,"Affoltern im Emmental","Affoltern im Emmental","Affoltern im Emmental","Affoltern im Emmental","01.01.1994","31.12.2009",2,10243
"A.ADM3",14010,952,"Dürrenroth","Dürrenroth","Dürrenroth","Dürrenroth","01.01.1994","31.12.2009",2,10243
"A.ADM3",14011,953,"Eriswil","Eriswil","Eriswil","Eriswil","01.01.1994","31.12.2009",2,10243
"A.ADM3",14012,954,"Huttwil","Huttwil","Huttwil","Huttwil","01.01.1994","31.12.2009",2,10243
"A.ADM3",14013,955,"Lützelflüh","Lützelflüh","Lützelflüh","Lützelflüh","01.01.1994","31.12.2009",2,10243
"A.ADM3",14014,956,"Rüegsau","Rüegsau","Rüegsau","Rüegsau","01.01.1994","31.12.2009",2,10243
"A.ADM3",14015,957,"Sumiswald","Sumiswald","Sumiswald","Sumiswald","01.01.1994","31.12.2009",2,10243
"A.ADM3",14016,958,"Trachselwald","Trachselwald","Trachselwald","Trachselwald","01.01.1994","31.12.2009",2,10243
"A.ADM3",14017,959,"Walterswil (BE)","Walterswil (BE)","Walterswil (BE)","Walterswil (BE)","01.01.1994","31.12.2009",2,10243
"A.ADM3",14018,960,"Wyssachen","Wyssachen","Wyssachen","Wyssachen","01.01.1994","31.12.2009",2,10243
"A.ADM3",14019,971,"Attiswil","Attiswil","Attiswil","Attiswil","01.01.1994","31.12.2009",2,10245
"A.ADM3",14020,972,"Berken","Berken","Berken","Berken","01.01.1994","31.12.2009",2,10245
"A.ADM3",14021,973,"Bettenhausen","Bettenhausen","Bettenhausen","Bettenhausen","01.01.1994","31.12.2009",2,10245
"A.ADM3",14022,974,"Bollodingen","Bollodingen","Bollodingen","Bollodingen","01.01.1994","31.12.2009",2,10245
"A.ADM3",14023,975,"Farnern","Farnern","Farnern","Farnern","01.01.1994","31.12.2009",2,10245
"A.ADM3",14024,976,"Graben","Graben","Graben","Graben","01.01.1994","31.12.2009",2,10245
"A.ADM3",14025,977,"Heimenhausen","Heimenhausen","Heimenhausen","Heimenhausen","01.01.1994","31.12.2008",2,10245
"A.ADM3",14026,978,"Hermiswil","Hermiswil","Hermiswil","Hermiswil","01.01.1994","31.12.2009",2,10245
"A.ADM3",14027,979,"Herzogenbuchsee","Herzogenbuchsee","Herzogenbuchsee","Herzogenbuchsee","01.01.1994","31.12.2007",2,10245
"A.ADM3",14028,980,"Inkwil","Inkwil","Inkwil","Inkwil","01.01.1994","31.12.2009",2,10245
"A.ADM3",14029,981,"Niederbipp","Niederbipp","Niederbipp","Niederbipp","01.01.1994","31.12.2009",2,10245
"A.ADM3",14030,982,"Niederönz","Niederönz","Niederönz","Niederönz","01.01.1994","31.12.2009",2,10245
