JAHR;GEMEINDE_BFS_NR;GEMEINDE;BEZIRK_CODE;BEZIRK;REGION_CODE;REGION;HEIMAT_CODE;HEIMAT;GESCHLECHT_CODE;GESCHLECHT;ANZAHL_PERSONEN
2016;161;Zollikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;4564
2018;161;Zollikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;2;Frau;5073
2012;161;Zollikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;4458
2018;161;Zollikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1667
2013;161;Zollikon;107;Bezirk Meilen;107;Pfannenstiel;1;Schweiz;1;Mann;4485
2015;161;Zollikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1516
2016;161;Zollikon;107;Bezirk Meilen;107;Pfannenstiel;2;Ausland;1;Mann;1518
2013;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;494
2014;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;497
2017;172;Fehraltorf;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;2682
2015;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;1672
2010;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;149
2010;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;122
2014;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;138
2016;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;1668
2015;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;127
2017;173;Hittnau;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;1687
2018;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;533
2015;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;1;Mann;619
2016;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;1;Mann;2149
2016;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;2;Frau;2161
2012;176;Lindau;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;1;Mann;2071
2018;177;Pfäffikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;5004
2013;177;Pfäffikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;4635
2011;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;1793
2016;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;1892
2014;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;244
2012;178;Russikon;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;1841
2011;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;1;Mann;162
2019;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;1;Mann;1497
2013;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;124
2014;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1487
2018;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;1;Mann;1485
2013;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1485
2016;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;1;Mann;1442
2016;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;2;Ausland;2;Frau;144
2010;180;Weisslingen;108;Bezirk Pfäffikon;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1490
2013;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;845
2014;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;829
2015;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;838
2020;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;1;Mann;153
2020;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;867
2010;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;881
2018;181;Wila;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;116
2013;182;Wildberg;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;2;Frau;429
2013;182;Wildberg;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;46
2019;182;Wildberg;108;Bezirk Pfäffikon;108;Zürcher Oberland;1;Schweiz;1;Mann;450
2014;182;Wildberg;108;Bezirk Pfäffikon;108;Zürcher Oberland;2;Ausland;2;Frau;44
2019;191;Dübendorf;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;5504
2018;191;Dübendorf;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;9604
2019;192;Egg;109;Bezirk Uster;107;Pfannenstiel;1;Schweiz;2;Frau;3703
2016;192;Egg;109;Bezirk Uster;107;Pfannenstiel;1;Schweiz;2;Frau;3536
2017;192;Egg;109;Bezirk Uster;107;Pfannenstiel;1;Schweiz;2;Frau;3591
2020;192;Egg;109;Bezirk Uster;107;Pfannenstiel;2;Ausland;2;Frau;880
2013;192;Egg;109;Bezirk Uster;107;Pfannenstiel;1;Schweiz;2;Frau;3533
2011;192;Egg;109;Bezirk Uster;107;Pfannenstiel;2;Ausland;1;Mann;748
2010;192;Egg;109;Bezirk Uster;107;Pfannenstiel;1;Schweiz;2;Frau;3503
2010;192;Egg;109;Bezirk Uster;107;Pfannenstiel;2;Ausland;2;Frau;686
2012;192;Egg;109;Bezirk Uster;107;Pfannenstiel;1;Schweiz;2;Frau;3565
2015;192;Egg;109;Bezirk Uster;107;Pfannenstiel;1;Schweiz;2;Frau;3558
2015;192;Egg;109;Bezirk Uster;107;Pfannenstiel;2;Ausland;1;Mann;831
2016;192;Egg;109;Bezirk Uster;107;Pfannenstiel;2;Ausland;1;Mann;849
2018;192;Egg;109;Bezirk Uster;107;Pfannenstiel;2;Ausland;1;Mann;859
2010;193;Fällanden;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;3083
2011;193;Fällanden;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;3093
2017;193;Fällanden;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;969
2014;193;Fällanden;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;877
2014;193;Fällanden;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;3299
2011;193;Fällanden;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;3283
2018;193;Fällanden;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;3393
2020;194;Greifensee;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;2167
2019;194;Greifensee;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;539
2016;194;Greifensee;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;522
2017;194;Greifensee;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;2084
2010;194;Greifensee;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;2180
2020;194;Greifensee;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;2058
2011;194;Greifensee;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;439
2013;194;Greifensee;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;2199
2014;195;Maur;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;4026
2018;195;Maur;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;1017
2018;195;Maur;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;4156
2013;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;1;Schweiz;2;Frau;1555
2020;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;2;Ausland;2;Frau;343
2020;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;2;Ausland;1;Mann;356
2016;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;1;Schweiz;2;Frau;1597
2020;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;1;Schweiz;2;Frau;1730
2018;196;Mönchaltorf;109;Bezirk Uster;108;Zürcher Oberland;2;Ausland;1;Mann;302
2016;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;646
2015;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;1831
2018;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;686
2019;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;708
2010;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;1695
2018;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;661
2017;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;1923
2014;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;602
2015;197;Schwerzenbach;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;672
2011;198;Uster;109;Bezirk Uster;108;Zürcher Oberland;1;Schweiz;2;Frau;13201
2010;198;Uster;109;Bezirk Uster;108;Zürcher Oberland;1;Schweiz;1;Mann;12290
2018;198;Uster;109;Bezirk Uster;108;Zürcher Oberland;2;Ausland;1;Mann;4144
2011;198;Uster;109;Bezirk Uster;108;Zürcher Oberland;1;Schweiz;1;Mann;12372
2014;198;Uster;109;Bezirk Uster;108;Zürcher Oberland;2;Ausland;1;Mann;3936
2012;199;Volketswil;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;6620
2010;199;Volketswil;109;Bezirk Uster;102;Glattal;2;Ausland;2;Frau;1918
2018;199;Volketswil;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;7081
2010;199;Volketswil;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;6796
2011;199;Volketswil;109;Bezirk Uster;102;Glattal;1;Schweiz;1;Mann;6591
2019;200;Wangen-Brüttisellen;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;1155
2014;200;Wangen-Brüttisellen;109;Bezirk Uster;102;Glattal;1;Schweiz;2;Frau;2777
2018;200;Wangen-Brüttisellen;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;1122
2011;200;Wangen-Brüttisellen;109;Bezirk Uster;102;Glattal;2;Ausland;1;Mann;1016
2011;211;Altikon;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;12
2013;211;Altikon;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;295
2013;213;Brütten;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;69
2011;213;Brütten;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;56
2013;213;Brütten;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;74
2018;214;Dägerlen;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;464
2019;214;Dägerlen;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;492
2020;214;Dägerlen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;43
2012;214;Dägerlen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;40
2018;214;Dägerlen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;31
2019;214;Dägerlen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;43
2017;214;Dägerlen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;42
2012;214;Dägerlen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;53
2014;214;Dägerlen;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;454
2013;215;Dättlikon;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;39
2017;215;Dättlikon;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;356
2012;215;Dättlikon;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;36
2019;215;Dättlikon;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;33
2019;215;Dättlikon;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;351
2011;216;Dinhard;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;648
2020;216;Dinhard;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;803
2013;216;Dinhard;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;59
2010;216;Dinhard;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;46
2017;216;Dinhard;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;710
2018;216;Dinhard;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;86
2017;218;Ellikon a.d.Th.;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;65
2020;218;Ellikon a.d.Th.;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;44
2015;218;Ellikon a.d.Th.;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;54
2010;218;Ellikon a.d.Th.;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;50
2014;219;Elsau;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;252
2012;219;Elsau;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;1407
2013;219;Elsau;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;286
2014;219;Elsau;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;1415
2013;219;Elsau;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1469
2014;220;Hagenbuch;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;481
2013;220;Hagenbuch;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;41
2018;220;Hagenbuch;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;499
2017;220;Hagenbuch;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;65
2014;220;Hagenbuch;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;516
2010;221;Hettlingen;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1427
2014;221;Hettlingen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;142
2014;221;Hettlingen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;118
2018;223;Neftenbach;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;2523
2019;223;Neftenbach;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;287
2017;223;Neftenbach;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;350
2010;223;Neftenbach;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;233
2018;223;Neftenbach;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;383
2016;224;Pfungen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;517
2014;224;Pfungen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;432
2015;224;Pfungen;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1410
2019;224;Pfungen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;460
2016;224;Pfungen;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1417
2018;224;Pfungen;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;459
2016;224;Pfungen;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;1373
2011;225;Rickenbach;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;142
2011;225;Rickenbach;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;112
2020;226;Schlatt;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;371
2011;226;Schlatt;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;353
2011;228;Turbenthal;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;418
2011;228;Turbenthal;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1777
2020;228;Turbenthal;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;527
2018;228;Turbenthal;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1983
2014;228;Turbenthal;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1834
2015;228;Turbenthal;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1833
2011;230;Winterthur;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;10990
2012;230;Winterthur;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;42246
2013;230;Winterthur;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;11390
2016;230;Winterthur;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;12298
2011;230;Winterthur;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;37517
2012;230;Winterthur;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;38087
2019;230;Winterthur;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;1;Mann;41269
2010;230;Winterthur;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;10846
2010;231;Zell;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;2222
2018;231;Zell;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;2390
2011;231;Zell;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;578
2011;241;Aesch;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;64
2019;241;Aesch;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;1;Mann;671
2018;241;Aesch;111;Bezirk Dietikon;104;Limmattal;2;Ausland;2;Frau;142
2018;241;Aesch;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;625
2017;241;Aesch;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;554
2010;241;Aesch;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;446
2015;242;Birmensdorf;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;1;Mann;2291
2020;242;Birmensdorf;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;2659
2014;242;Birmensdorf;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;755
2018;242;Birmensdorf;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;863
2019;242;Birmensdorf;111;Bezirk Dietikon;104;Limmattal;2;Ausland;2;Frau;765
2018;242;Birmensdorf;111;Bezirk Dietikon;104;Limmattal;2;Ausland;2;Frau;724
2013;242;Birmensdorf;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;726
2019;243;Dietikon;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;6733
2015;243;Dietikon;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;6247
2019;243;Dietikon;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;7654
2013;243;Dietikon;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;1;Mann;7072
2011;243;Dietikon;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;5252
2020;243;Dietikon;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;7010
2012;243;Dietikon;111;Bezirk Dietikon;104;Limmattal;2;Ausland;2;Frau;4716
2010;244;Geroldswil;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;1828
2011;244;Geroldswil;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;1;Mann;1813
2014;244;Geroldswil;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;1;Mann;1809
2018;245;Oberengstringen;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;1199
2011;245;Oberengstringen;111;Bezirk Dietikon;104;Limmattal;2;Ausland;2;Frau;822
2016;245;Oberengstringen;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;2306
2017;245;Oberengstringen;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;1201
2011;246;Oetwil a.d.L.;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;1;Mann;991
2015;246;Oetwil a.d.L.;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;210
2016;246;Oetwil a.d.L.;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;1001
2017;246;Oetwil a.d.L.;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;247
2012;247;Schlieren;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;4299
2011;247;Schlieren;111;Bezirk Dietikon;104;Limmattal;2;Ausland;2;Frau;3285
2015;248;Uitikon;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;1720
2011;248;Uitikon;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;284
2016;248;Uitikon;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;1730
2017;248;Uitikon;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;358
2014;248;Uitikon;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;1;Mann;1678
2019;248;Uitikon;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;1887
2019;248;Uitikon;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;445
2017;249;Unterengstringen;111;Bezirk Dietikon;104;Limmattal;2;Ausland;1;Mann;476
2013;249;Unterengstringen;111;Bezirk Dietikon;104;Limmattal;2;Ausland;2;Frau;351
2014;249;Unterengstringen;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;1383
2016;249;Unterengstringen;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;1;Mann;1411
2011;249;Unterengstringen;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;1;Mann;1299
2016;250;Urdorf;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;3845
2013;250;Urdorf;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;1;Mann;3573
2016;250;Urdorf;111;Bezirk Dietikon;104;Limmattal;2;Ausland;2;Frau;1064
2010;250;Urdorf;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;3754
2016;251;Weiningen;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;1703
2014;251;Weiningen;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;1609
2016;251;Weiningen;111;Bezirk Dietikon;104;Limmattal;2;Ausland;2;Frau;582
2017;251;Weiningen;111;Bezirk Dietikon;104;Limmattal;1;Schweiz;2;Frau;1702
2015;261;Zürich;112;Bezirk Zürich;101;Stadt Zürich;1;Schweiz;1;Mann;129055
2016;261;Zürich;112;Bezirk Zürich;101;Stadt Zürich;1;Schweiz;1;Mann;130753
2016;261;Zürich;112;Bezirk Zürich;101;Stadt Zürich;2;Ausland;1;Mann;68795
2010;261;Zürich;112;Bezirk Zürich;101;Stadt Zürich;1;Schweiz;2;Frau;136802
2011;261;Zürich;112;Bezirk Zürich;101;Stadt Zürich;1;Schweiz;2;Frau;137076
2016;261;Zürich;112;Bezirk Zürich;101;Stadt Zürich;2;Ausland;2;Frau;59797
2018;292;Stammheim;102;Bezirk Andelfingen;110;Weinland;2;Ausland;2;Frau;116
2012;292;Stammheim;102;Bezirk Andelfingen;110;Weinland;1;Schweiz;2;Frau;1259
2013;292;Stammheim;102;Bezirk Andelfingen;110;Weinland;2;Ausland;2;Frau;105
2012;292;Stammheim;102;Bezirk Andelfingen;110;Weinland;2;Ausland;1;Mann;82
2015;292;Stammheim;102;Bezirk Andelfingen;110;Weinland;2;Ausland;1;Mann;130
2020;292;Stammheim;102;Bezirk Andelfingen;110;Weinland;2;Ausland;2;Frau;137
2012;292;Stammheim;102;Bezirk Andelfingen;110;Weinland;1;Schweiz;1;Mann;1224
2015;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;9860
2015;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;2531
2012;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;2539
2014;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;2650
2020;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;9961
2010;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;8952
2017;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;2691
2018;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;2584
2017;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;9876
2019;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;2715
2012;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;9789
2018;293;Wädenswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;2686
2016;294;Elgg;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;366
2012;294;Elgg;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;1;Mann;368
2011;294;Elgg;110;Bezirk Winterthur;109;Winterthur und Umgebung;2;Ausland;2;Frau;288
2014;294;Elgg;110;Bezirk Winterthur;109;Winterthur und Umgebung;1;Schweiz;2;Frau;1944
2011;295;Horgen;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;2992
2013;295;Horgen;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;3141
2018;295;Horgen;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;3297
2016;295;Horgen;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;7674
