GEFIS_EINHEIT,GEBIET_NAME,THEMA_NAME,SET_NAME,SUBSET_NAME,SUBSUBSET_NAME,INDIKATOR_ID,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE,EINHEIT_KURZ,EINHEIT_LANG,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1999,879,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2000,870,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2001,858,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2002,null,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2003,1675,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2004,3362,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2005,4248,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2006,5514,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2007,4165,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2008,2477,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2009,2334,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2010,3740,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2011,2893,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2012,2469,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2013,null,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2014,3995,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2015,3923,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2016,3913,Fr./Einw.,Franken pro Einwohner,
870200E,Zollikon, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2017,3858,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1990,4178,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1991,4124,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1992,5746,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1993,6658,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1994,7946,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1995,8230,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1996,7045,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1997,7220,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1998,6725,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1999,5038,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2000,2566,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2001,1348,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2002,494,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2003,27,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2004,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2005,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2006,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2007,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2008,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2009,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2010,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2011,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2012,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2013,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2014,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2015,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2016,null,Fr./Einw.,Franken pro Einwohner,
870300E,Erlenbach, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2017,null,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1990,5877,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1991,6387,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1992,8071,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1993,8868,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1994,8344,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1995,8246,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1996,6964,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1997,6637,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1998,4684,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1999,3029,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2000,1901,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2001,779,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2002,3975,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2003,8393,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2004,9072,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2005,10821,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2006,8971,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2007,7012,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2008,5211,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2009,3409,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2010,2510,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2011,8037,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2012,8839,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2013,12849,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2014,13481,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2015,13373,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2016,10993,Fr./Einw.,Franken pro Einwohner,
870400E,Herrliberg, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2017,10191,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1990,102,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1991,74,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1992,1900,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1993,2786,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1994,3639,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1995,3979,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1996,3863,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1997,3627,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1998,3485,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1999,3124,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2000,2990,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2001,2273,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2002,1349,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2003,483,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2004,1768,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2005,2175,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2006,2144,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2007,2080,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2008,2017,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2009,1642,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2010,1442,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2011,1150,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2012,946,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2013,390,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2014,6,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2015,6,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2016,6,Fr./Einw.,Franken pro Einwohner,
870600E,Meilen, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],2017,6,Fr./Einw.,Franken pro Einwohner,
870700E,Uetikon am See, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1990,1883,Fr./Einw.,Franken pro Einwohner,
870700E,Uetikon am See, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1991,1837,Fr./Einw.,Franken pro Einwohner,
870700E,Uetikon am See, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1992,2713,Fr./Einw.,Franken pro Einwohner,
870700E,Uetikon am See, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1993,3370,Fr./Einw.,Franken pro Einwohner,
870700E,Uetikon am See, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1994,3300,Fr./Einw.,Franken pro Einwohner,
870700E,Uetikon am See, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1995,3236,Fr./Einw.,Franken pro Einwohner,
870700E,Uetikon am See, Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Bilanz,Bilanzwerte nach Sammelkonten,Fremdkapital,1380,202 Langfristige Schulden [Fr./Einw.],1996,2577,Fr./Einw.,Franken pro Einwohner,
